7516042496456,-0.19752164,1.6962919,10.03769
7516242371706,-0.045489833,1.9488802,8.316259
7516442362123,2.2146366,-6.039374,11.530476
7516632769998,1.6101006,-7.7344685,3.9683893
7516834215123,1.4915876,-9.494206,3.6248214
7517034794248,1.7298107,-11.68131,4.619612
7517223150998,-0.49200845,-9.064447,1.3706805
7517422372082,-0.59495914,-8.265982,2.372654
7517622169623,1.2425907,-13.450625,4.900931
7517822268123,1.7812861,-7.386112,-0.29927522
7518022282623,2.3523033,-8.349778,1.1587936
7518222259957,1.352724,-9.635465,1.7322049
7518421950332,-0.29328972,-4.9703627,1.3694834
7518621884165,4.4304705,-13.656527,7.8529816
7518822351582,2.1033063,-16.403873,1.5825673
7519022377457,1.7226281,-5.121197,1.9835961
7519222485541,4.214992,-15.88074,8.033744
7519413484749,-0.8822633,-7.4711065,0.6380547
7519614336749,2.846706,-10.710462,5.555745
7519813518374,2.2996306,-8.932767,2.3762453
7520013389791,1.1324574,-4.8338933,1.5705963
7520214705958,1.9572599,-11.777079,4.3382936
7520412979125,-0.7230489,-12.485762,1.673547
7520613430541,1.8590976,-6.8785415,2.4372973
7520814228250,2.7521348,-14.592659,5.2121773
7521012881167,2.2361844,-5.7149596,0.21068975
7521213501833,3.570952,-9.901221,7.5800424
7521414130000,1.1001357,-9.350554,0.23104046
7521613448709,-0.2741361,-8.534132,2.445677
7521813406084,5.553351,-12.978968,5.614403
7522015038917,2.0602105,-6.2500634,-0.29568392
7522213098000,3.0107086,-8.018182,0.9720459
7522413084584,1.34195,-12.8448925,2.991555
7522614191501,0.7493851,-5.4168816,0.6584055
7522813280251,2.7928362,-12.913127,5.2959743
7523012822626,3.0226796,-13.533225,1.0079589
7523214371751,2.5905263,-5.875371,2.360683
7523413314293,3.7014358,-12.02009,6.1746464
7523613896293,-0.4417302,-15.166071,0.78290397
7523802460001,0.6775591,-7.03177,1.2964603
7524002820710,1.9428947,-13.230358,4.050989
7524202431335,1.471237,-9.882068,0.11611878
7524402393960,2.861071,-6.872556,1.8411411
7524601921960,2.3834279,-14.318523,4.0940847
7524802313752,-0.770933,-7.457938,-0.878672
7525002462002,2.5306711,-9.985018,2.0087352
7525202335960,2.3331497,-10.514136,2.7114334
7525402394210,2.468422,-4.969166,0.91578215
7525592791419,1.6938977,-13.486538,3.1962593
7525794875294,1.1145009,-11.389217,1.2785037
7525993320252,0.2681506,-6.587646,1.1563994
7526193239252,5.422867,-11.880029,12.146982
7526393786919,1.5861586,-11.774684,1.1145009
7526593317961,2.27928,-6.4140663,1.9165585
7526793305503,2.6743233,-13.676877,7.2604165
7526994013503,0.47764325,-9.613917,0.9792285
7527193307420,-0.1400608,-7.800309,3.1794999
7527393310211,1.5849615,-15.277401,4.6818614
7527594371170,2.6036944,-7.4387846,-0.45848963
7527793312086,3.2130187,-8.12592,1.3718776
7527993320253,1.8495208,-10.3214035,2.0458453
7528194076420,0.7350199,-7.627927,0.60573304
7528382408003,1.6519991,-10.290278,2.1523874
7528582302920,2.7461493,-11.349713,3.4715924
7528782360795,1.875857,-6.3482256,0.21308395
7528982395795,2.2852654,-9.907207,2.087744
7529182175170,1.496376,-8.932767,2.078167
7529382358212,1.3084313,-7.1945763,2.172738
7529582351212,0.89543146,-9.696517,3.4081461
7529782379046,1.4891934,-11.377247,3.4117374
7529982646754,1.1911154,-6.1387334,1.7118542
7530171972088,4.4436383,-12.670115,9.294291
7530362780588,0.93373865,-11.941081,-0.023942016
7530562359088,1.2485762,-6.879739,0.8475474
7530762370213,1.6220716,-13.049597,4.0701427
7530962151838,1.9656396,-8.257602,-0.37349546
7531162329130,1.9189527,-7.6243353,0.7745243
7531362262963,2.9831753,-13.755886,3.550601
7531562374213,0.1604115,-7.026982,0.5722142
7531762344422,0.59376204,-9.956287,1.1085154
7531962346547,2.3199813,-9.743204,2.2002714
7532154397005,2.0458453,-4.1371803,-0.08619126
7532342257755,1.4317327,-13.843274,4.572925
