6904946804164,0.62967503,2.5474305,9.835381
6905137753498,0.5686229,3.632004,9.546879
6905336750373,1.79206,0.062249243,8.180987
6905526884373,-8.977059,-1.5011644,3.2573113
6905717934415,-11.269507,-6.637924,-5.493496
6905917750832,-5.4408236,0.10055647,-3.4991257
6906119535998,-2.9604304,-4.807557,-3.2740707
6906307180040,-2.4899697,-5.957971,-3.3865983
6906506636874,-2.267309,-6.849811,-3.13401
6906706650415,-15.184027,-39.2266,-3.9456444
6906898290832,-1.6579847,-9.399636,-2.706645
6907097725124,-2.372654,-9.850943,-1.5682021
6907298370457,-1.079785,-7.608773,-1.9716251
6907499103624,-2.9364884,-8.265982,-2.8526914
6907698743957,0.25977087,-7.7428484,-1.0905589
6907897815083,-2.6180596,-7.4591355,-1.5179238
6908098744416,-1.1683705,-8.328231,-6.2464724
6908297756166,-0.6548142,-11.525687,-6.8641763
6908498283541,-0.15083471,-15.884331,-0.6368576
6908698321500,1.4903905,-5.0661306,-6.597223
6908898046000,-0.17717093,-11.896789,-1.4927847
6909098224416,0.63206923,-9.679757,-7.606379
6909287145250,-0.08020575,-6.009446,-5.5030727
6909478943333,-3.7433343,-7.740454,-1.5071499
6909666799417,0.046686932,-4.132392,4.8255134
6909857958833,-3.383007,-10.022128,-5.9687448
6910058404917,6.715736,-11.693281,2.147599
6910258378792,-5.861006,-7.574057,9.683349
6910458182042,0.079008654,-11.76391,-5.683835
6910658118376,3.0119057,-4.900931,4.6471453
6910858489959,0.2705448,-4.437653,-2.1045034
6911058558417,1.3395559,-6.8043213,1.1324574
6911257839917,0.19752164,-4.6220064,-6.9527617
6911459193834,3.6487634,-13.643358,-1.9081788
6911657747376,6.823475,-28.331785,-4.0940847
6911858294626,-4.1335893,-3.6954503,-1.1755531
6912058474043,-5.8215013,-7.392098,-1.8136078
6912257733543,2.8191724,-7.457938,-2.778471
6912458287043,-1.2138603,-6.775591,-6.667852
6912658629626,-2.4049757,-11.443087,-0.997185
6912847203377,-2.4600422,-3.1771057,6.2345014
6913046945710,-5.559336,-19.12608,-5.1487308
6913247317293,5.8945246,-10.059238,-0.34117374
6913446949169,0.81163436,-10.626664,0.92895025
6913638483044,-1.0546459,-9.490616,-7.0688806
6913838075502,3.3782187,-6.4547677,6.6486983
6914038965669,2.1691468,-6.733692,-3.180697
6914238269044,-0.108936176,-9.056067,-0.8415619
6914437947169,-0.6560113,-6.1112,-5.354632
6914638454752,1.5119383,-15.133749,-2.8299465
6914837829836,10.688913,-23.992294,-4.3143516
6915038323669,-2.0266917,-4.581305,-7.9032598
